STATION,YEAR,MONTH,PRECIPITATION
130,1979,JAN,250.0
130,1979,JUL,165.0
130,1979,JUN,100.0
130,1979,MAR,0.0
130,1979,MAY,110.0
130,1979,NOV,21.0
130,1979,OCT,21.0
130,1979,SEP,22.0
130,1980,APR,22.0
130,1980,AUG,230.0
130,1980,DEC,27.0
130,1980,FEB,247.0
130,1980,JAN,61.0
130,1980,JUL,284.0
130,1980,JUN,1.0
130,1980,MAR,149.0
130,1980,MAY,0.0
130,1980,NOV,6.0
130,1980,OCT,98.97674418604652
130,1980,SEP,199.0
130,1981,APR,13.0
130,1981,AUG,103.0
130,1981,DEC,0.0
130,1981,FEB,185.0
130,1981,JAN,233.0
130,1981,JUL,802.0
130,1981,JUN,162.0
130,1981,MAR,165.0
130,1981,MAY,52.0
130,1981,NOV,90.0
130,1981,OCT,148.0
130,1981,SEP,177.0
130,1982,APR,0.0
130,1982,AUG,408.0
130,1982,DEC,277.0
130,1982,FEB,63.0
130,1982,JAN,130.0
130,1982,JUL,471.0
130,1982,JUN,0.0
130,1982,MAR,123.0
130,1982,MAY,59.0
130,1982,NOV,78.0
130,1982,OCT,0.0
130,1982,SEP,266.0
131,1938,APR,39.193548387096776
131,1938,AUG,334.0
131,1938,DEC,60.0
131,1938,FEB,78.27272727272727
131,1938,JAN,93.48387096774194
131,1938,JUL,225.0
131,1938,JUN,33.9
131,1938,MAR,63.125
131,1938,MAY,9.379310344827585
131,1938,NOV,31.0
131,1938,OCT,0.0
131,1938,SEP,93.0
131,1939,APR,35.0
131,1939,AUG,297.0
131,1939,DEC,56.0
131,1939,FEB,83.0
131,1939,JAN,71.0
131,1939,JUL,253.0
131,1939,JUN,0.0
131,1939,MAR,19.0
131,1939,MAY,0.0
131,1939,NOV,89.0
131,1939,OCT,72.0
131,1939,SEP,156.0
131,1940,APR,29.0
131,1940,AUG,302.0
131,1940,DEC,222.0
131,1940,FEB,206.0
131,1940,JAN,33.0
131,1940,JUL,169.0
131,1940,JUN,235.0
131,1940,MAR,0.0
131,1940,MAY,14.0
131,1940,NOV,101.0
131,1940,OCT,42.0
131,1940,SEP,202.0
131,1941,APR,118.0
131,1941,AUG,231.0
131,1941,DEC,196.0
131,1941,FEB,158.0
131,1941,JAN,66.0
131,1941,JUL,191.0
131,1941,JUN,0.0
131,1941,MAR,112.0
131,1941,MAY,71.0
131,1941,NOV,12.0
131,1941,OCT,19.0
131,1941,SEP,239.0
131,1942,APR,79.0
131,1942,AUG,246.0
131,1942,DEC,10.0
131,1942,FEB,93.0
131,1942,JAN,85.0
131,1942,JUL,222.0
131,1942,JUN,33.9
131,1942,MAR,25.0
131,1942,MAY,9.379310344827585
131,1942,NOV,0.0
131,1942,OCT,52.0
131,1942,SEP,149.0
131,1943,APR,0.0
131,1943,AUG,332.0
131,1943,DEC,52.0
131,1943,FEB,0.0
131,1943,JAN,115.0
131,1943,JUL,234.0
131,1943,JUN,12.0
131,1943,MAR,69.0
131,1943,MAY,0.0
131,1943,NOV,0.0
131,1943,OCT,49.0
131,1943,SEP,161.0
131,1944,APR,9.0
131,1944,AUG,358.0
131,1944,DEC,134.0
131,1944,FEB,167.0
131,1944,JAN,86.0
131,1944,JUL,58.0
131,1944,JUN,15.0
131,1944,MAR,142.0
131,1944,MAY,0.0
131,1944,NOV,225.0
131,1944,OCT,124.0
131,1944,SEP,134.0
131,1945,APR,31.0
131,1945,AUG,518.0
131,1945,DEC,18.0
131,1945,FEB,16.0
131,1945,JAN,45.0
131,1945,JUL,400.0
131,1945,JUN,0.0
131,1945,MAR,46.0
131,1945,MAY,0.0
131,1945,NOV,66.96969696969697
131,1945,OCT,116.0
131,1945,SEP,64.0
131,1946,APR,7.0
131,1946,AUG,441.0
131,1946,DEC,66.0
131,1946,FEB,3.0
131,1946,JAN,192.0
131,1946,JUL,320.0
131,1946,JUN,0.0
131,1946,MAR,21.0
131,1946,MAY,0.0
131,1946,NOV,131.0
131,1946,OCT,60.0
131,1946,SEP,347.0
131,1947,APR,0.0
131,1947,AUG,174.0
131,1947,DEC,93.0
131,1947,FEB,7.0
131,1947,JAN,35.0
131,1947,JUL,196.0
131,1947,JUN,10.0
131,1947,MAR,20.0
131,1947,MAY,49.0
131,1947,NOV,84.0
131,1947,OCT,30.0
131,1947,SEP,94.0
131,1948,APR,0.0
131,1948,AUG,159.0
131,1948,DEC,106.0
131,1948,FEB,222.0
131,1948,JAN,0.0
131,1948,JUL,372.0
131,1948,JUN,10.0
131,1948,MAR,28.0
131,1948,MAY,0.0
131,1948,NOV,0.0
131,1948,OCT,38.0
131,1948,SEP,44.0
131,1949,APR,13.0
131,1949,AUG,70.0
131,1949,DEC,160.0
131,1949,FEB,69.0
131,1949,JAN,196.0
131,1949,JUL,209.0
131,1949,JUN,33.9
131,1949,MAR,27.0
131,1949,MAY,0.0
131,1949,NOV,0.0
131,1949,OCT,36.0
131,1949,SEP,146.0
131,1950,APR,0.0
131,1950,AUG,63.0
131,1950,DEC,0.0
131,1950,FEB,141.0
131,1950,JAN,44.0
131,1950,JUL,786.0
131,1950,JUN,5.0
131,1950,MAR,0.0
131,1950,MAY,0.0
131,1950,NOV,0.0
131,1950,OCT,0.0
131,1950,SEP,0.0
131,1951,APR,190.0
131,1951,AUG,343.0
131,1951,DEC,138.0
131,1951,FEB,23.0
131,1951,JAN,238.0
131,1951,JUL,222.0
131,1951,JUN,0.0
131,1951,MAR,0.0
131,1951,MAY,0.0
131,1951,NOV,93.0
131,1951,OCT,254.0
131,1951,SEP,88.0
131,1952,APR,150.0
131,1952,AUG,236.0
131,1952,DEC,27.0
131,1952,FEB,3.0
131,1952,JAN,45.0
131,1952,JUL,92.0
131,1952,JUN,105.0
131,1952,MAR,221.0
131,1952,MAY,0.0
131,1952,NOV,197.0
131,1952,OCT,0.0
131,1952,SEP,93.0
131,1953,APR,65.0
131,1953,AUG,221.0
131,1953,DEC,2.0
131,1953,FEB,150.0
131,1953,JAN,93.48387096774194
131,1953,JUL,493.0
131,1953,JUN,21.0
131,1953,MAR,51.0
131,1953,MAY,0.0
131,1953,NOV,3.0
131,1953,OCT,1.0
131,1953,SEP,0.0
131,1954,APR,0.0
131,1954,AUG,228.0
131,1954,DEC,10.0
131,1954,FEB,45.0
131,1954,JAN,94.0
131,1954,JUL,621.0
131,1954,JUN,112.0
131,1954,MAR,162.0
131,1954,MAY,41.0
131,1954,NOV,0.0
131,1954,OCT,55.0
131,1954,SEP,191.0
131,1955,APR,39.193548387096776
131,1955,AUG,993.0
131,1955,DEC,26.0
131,1955,FEB,34.0
131,1955,JAN,175.0
131,1955,JUL,373.0
131,1955,JUN,33.9
131,1955,MAR,63.125
131,1955,MAY,9.379310344827585
131,1955,NOV,0.0
131,1955,OCT,118.0
131,1955,SEP,6.0
131,1956,APR,18.0
131,1956,AUG,74.0
131,1956,DEC,32.0
131,1956,FEB,37.0
131,1956,JAN,195.0
131,1956,JUL,491.0
131,1956,JUN,15.0
131,1956,MAR,0.0
131,1956,MAY,0.0
131,1956,NOV,28.0
131,1956,OCT,18.0
131,1956,SEP,30.0
131,1957,APR,36.0
131,1957,AUG,490.0
131,1957,DEC,40.0
131,1957,FEB,10.0
131,1957,JAN,212.0
131,1957,JUL,438.0
131,1957,JUN,19.0
131,1957,MAR,80.0
131,1957,MAY,9.379310344827585
131,1957,NOV,45.0
131,1957,OCT,168.0
131,1957,SEP,0.0
131,1958,APR,89.0
131,1958,AUG,420.0
131,1958,DEC,0.0
131,1958,FEB,119.0
131,1958,JAN,0.0
131,1958,JUL,337.0
131,1958,JUN,59.0
131,1958,MAR,301.0
131,1958,MAY,9.379310344827585
131,1958,NOV,146.0
131,1958,OCT,30.0
131,1958,SEP,80.0
131,1959,APR,39.193548387096776
131,1959,AUG,879.0
131,1959,DEC,164.0
131,1959,FEB,80.0
131,1959,JAN,93.48387096774194
131,1959,JUL,295.0
131,1959,JUN,38.0
131,1959,MAR,0.0
131,1959,MAY,0.0
131,1959,NOV,66.0
131,1959,OCT,166.0
131,1959,SEP,21.0
131,1960,APR,0.0
131,1960,AUG,179.0
131,1960,DEC,58.0
131,1960,FEB,74.0
131,1960,JAN,264.0
131,1960,JUL,224.0
131,1960,JUN,18.0
131,1960,MAR,37.0
131,1960,MAY,0.0
131,1960,NOV,2.0
131,1960,OCT,140.0
131,1960,SEP,244.0
131,1961,APR,0.0
131,1961,AUG,455.0
131,1961,DEC,164.0
131,1961,FEB,7.0
131,1961,JAN,80.0
131,1961,JUL,275.0
131,1961,JUN,51.0
131,1961,MAR,23.0
131,1961,MAY,0.0
131,1961,NOV,31.0
131,1961,OCT,240.0
131,1961,SEP,174.0
131,1962,APR,5.0
131,1962,AUG,59.0
131,1962,DEC,193.0
131,1962,FEB,69.0
131,1962,JAN,162.0
131,1962,JUL,271.0
131,1962,JUN,35.0
131,1962,MAR,59.0
131,1962,MAY,0.0
131,1962,NOV,30.0
131,1962,OCT,1.0
131,1962,SEP,150.0
131,1963,APR,54.0
131,1963,AUG,256.0
131,1963,DEC,52.0
131,1963,FEB,77.0
131,1963,JAN,43.0
131,1963,JUL,193.0
131,1963,JUN,0.0
131,1963,MAR,53.0
131,1963,MAY,1.0
131,1963,NOV,312.0
131,1963,OCT,126.0
131,1963,SEP,174.0
131,1964,APR,54.0
131,1964,AUG,255.0
131,1964,DEC,115.0
131,1964,FEB,14.0
131,1964,JAN,1.0
131,1964,JUL,289.0
131,1964,JUN,35.0
131,1964,MAR,96.0
131,1964,MAY,0.0
131,1964,NOV,45.0
131,1964,OCT,84.0
131,1964,SEP,701.0
131,1965,APR,84.0
131,1965,AUG,154.0
131,1965,DEC,563.0
131,1965,FEB,93.0
131,1965,JAN,89.0
131,1965,JUL,214.0
131,1965,JUN,41.0
131,1965,MAR,25.0
131,1965,MAY,12.0
131,1965,NOV,85.0
131,1965,OCT,0.0
131,1965,SEP,59.0
131,1966,APR,6.0
131,1966,AUG,299.0
131,1966,DEC,21.0
131,1966,FEB,195.0
131,1966,JAN,242.0
131,1966,JUL,316.0
131,1966,JUN,10.0
131,1966,MAR,15.0
131,1966,MAY,8.0
131,1966,NOV,57.0
131,1966,OCT,12.0
131,1966,SEP,456.0
131,1967,APR,53.0
131,1967,AUG,160.0
131,1967,DEC,496.0
131,1967,FEB,28.0
131,1967,JAN,4.0
131,1967,JUL,411.0
131,1967,JUN,124.0
131,1967,MAR,30.0
131,1967,MAY,49.0
131,1967,NOV,130.0
131,1967,OCT,155.0
131,1967,SEP,189.0
131,1968,APR,22.0
131,1968,AUG,283.0
131,1968,DEC,87.0
131,1968,FEB,121.0
131,1968,JAN,59.0
131,1968,JUL,413.0
131,1968,JUN,0.0
131,1968,MAR,127.0
131,1968,MAY,3.0
131,1968,NOV,88.0
131,1968,OCT,17.0
131,1968,SEP,10.0
131,1969,APR,4.0
131,1969,AUG,504.0
131,1969,DEC,20.0
131,1969,FEB,87.0
131,1969,JAN,27.0
131,1969,JUL,429.0
131,1969,JUN,0.0
131,1969,MAR,49.0
131,1969,MAY,17.0
131,1969,NOV,69.0
131,1969,OCT,9.0
131,1969,SEP,76.0
131,1970,APR,10.0
131,1970,AUG,455.0
131,1970,DEC,48.0
131,1970,FEB,44.0
131,1970,JAN,0.0
131,1970,JUL,149.0
131,1970,JUN,41.0
131,1970,MAR,182.0
131,1970,MAY,1.0
131,1970,NOV,0.0
131,1970,OCT,37.0
131,1970,SEP,227.0
131,1971,APR,54.0
131,1971,AUG,525.0
131,1971,DEC,319.0
131,1971,FEB,108.0
131,1971,JAN,0.0
131,1971,JUL,299.0
131,1971,JUN,6.0
131,1971,MAR,0.0
131,1971,MAY,6.0
131,1971,NOV,110.0
131,1971,OCT,156.0
131,1971,SEP,180.0
140,1951,APR,58.0
140,1951,AUG,346.0
140,1951,DEC,130.0
140,1951,FEB,69.25
140,1951,JAN,120.0
140,1951,JUL,224.0
140,1951,JUN,52.714285714285715
140,1951,MAR,100.25
140,1951,MAY,9.2
140,1951,NOV,94.0
140,1951,OCT,260.0
140,1951,SEP,70.0
140,1952,APR,134.0
140,1952,AUG,236.0
140,1952,DEC,30.0
140,1952,FEB,8.0
140,1952,JAN,44.0
140,1952,JUL,112.0
140,1952,JUN,114.0
140,1952,MAR,230.0
140,1952,MAY,0.0
140,1952,NOV,192.0
140,1952,OCT,96.57142857142857
140,1952,SEP,98.0
140,1953,APR,64.0
140,1953,AUG,104.0
140,1953,DEC,6.0
140,1953,FEB,136.0
140,1953,JAN,120.0
140,1953,JUL,472.0
140,1953,JUN,24.0
140,1953,MAR,60.0
140,1953,MAY,0.0
140,1953,NOV,4.0
140,1953,OCT,0.0
140,1953,SEP,0.0
140,1954,APR,0.0
140,1954,AUG,296.0
140,1954,DEC,12.0
140,1954,FEB,54.0
140,1954,JAN,94.0
140,1954,JUL,614.0
140,1954,JUN,118.0
140,1954,MAR,166.0
140,1954,MAY,46.0
140,1954,NOV,0.0
140,1954,OCT,60.0
140,1954,SEP,208.0
140,1955,APR,58.0
140,1955,AUG,684.0
140,1955,DEC,22.0
140,1955,FEB,32.0
140,1955,JAN,178.0
140,1955,JUL,350.0
140,1955,JUN,52.714285714285715
140,1955,MAR,0.0
140,1955,MAY,9.2
140,1955,NOV,0.0
140,1955,OCT,122.0
140,1955,SEP,8.0
140,1956,APR,26.0
140,1956,AUG,88.0
140,1956,DEC,42.0
140,1956,FEB,86.0
140,1956,JAN,200.0
140,1956,JUL,436.0
140,1956,JUN,15.0
140,1956,MAR,0.0
140,1956,MAY,0.0
140,1956,NOV,66.85714285714286
140,1956,OCT,22.0
140,1956,SEP,30.0
140,1957,APR,36.0
140,1957,AUG,443.0
140,1957,DEC,38.0
140,1957,FEB,44.0
140,1957,JAN,204.0
140,1957,JUL,412.0
140,1957,JUN,22.0
140,1957,MAR,66.0
140,1957,MAY,9.2
140,1957,NOV,44.0
140,1957,OCT,182.0
140,1957,SEP,0.0
140,1958,APR,88.0
140,1958,AUG,272.0
140,1958,DEC,0.0
140,1958,FEB,124.0
140,1958,JAN,0.0
140,1958,JUL,294.0
140,1958,JUN,42.0
140,1958,MAR,280.0
140,1958,MAY,9.2
140,1958,NOV,134.0
140,1958,OCT,30.0
140,1958,SEP,20.0
140,1959,APR,58.0
140,1959,AUG,308.625
140,1959,DEC,35.0
140,1959,FEB,70.0
140,1959,JAN,120.0
140,1959,JUL,286.0
140,1959,JUN,34.0
140,1959,MAR,0.0
140,1959,MAY,0.0
140,1959,NOV,66.85714285714286
140,1959,OCT,96.57142857142857
140,1959,SEP,54.25
149,1939,APR,26.727272727272727
149,1939,AUG,434.0
149,1939,DEC,52.0
149,1939,FEB,97.72727272727273
149,1939,JAN,84.27272727272727
149,1939,JUL,160.0
149,1939,JUN,33.25
149,1939,MAR,49.72727272727273
149,1939,MAY,7.555555555555555
149,1939,NOV,94.0
149,1939,OCT,98.0
149,1939,SEP,170.0
149,1940,APR,28.0
149,1940,AUG,308.0
149,1940,DEC,318.0
149,1940,FEB,196.0
149,1940,JAN,10.0
149,1940,JUL,132.0
149,1940,JUN,172.0
149,1940,MAR,0.0
149,1940,MAY,4.0
149,1940,NOV,98.0
149,1940,OCT,80.0
149,1940,SEP,394.0
149,1941,APR,138.0
149,1941,AUG,152.0
149,1941,DEC,224.0
149,1941,FEB,156.0
149,1941,JAN,88.0
149,1941,JUL,312.0
149,1941,JUN,33.25
149,1941,MAR,140.0
149,1941,MAY,56.0
149,1941,NOV,8.0
149,1941,OCT,34.0
149,1941,SEP,310.0
149,1942,APR,78.0
149,1942,AUG,188.0
149,1942,DEC,20.0
149,1942,FEB,152.0
149,1942,JAN,78.0
149,1942,JUL,204.0
149,1942,JUN,33.25
149,1942,MAR,20.0
149,1942,MAY,7.555555555555555
149,1942,NOV,0.0
149,1942,OCT,60.0
149,1942,SEP,222.0
149,1943,APR,0.0
149,1943,AUG,390.0
149,1943,DEC,60.0
149,1943,FEB,5.0
149,1943,JAN,88.0
149,1943,JUL,242.0
149,1943,JUN,10.0
149,1943,MAR,97.0
149,1943,MAY,0.0
149,1943,NOV,0.0
149,1943,OCT,90.0
149,1943,SEP,216.0
149,1944,APR,38.0
149,1944,AUG,338.0
149,1944,DEC,92.0
149,1944,FEB,164.0
149,1944,JAN,82.0
149,1944,JUL,230.0
149,1944,JUN,10.0
149,1944,MAR,114.0
149,1944,MAY,0.0
149,1944,NOV,158.0
149,1944,OCT,80.0
149,1944,SEP,108.0
149,1945,APR,12.0
149,1945,AUG,396.0
149,1945,DEC,100.0
149,1945,FEB,32.0
149,1945,JAN,44.0
149,1945,JUL,250.0
149,1945,JUN,0.0
149,1945,MAR,66.0
149,1945,MAY,0.0
149,1945,NOV,62.4
149,1945,OCT,224.0
149,1945,SEP,60.0
149,1946,APR,0.0
149,1946,AUG,672.0
149,1946,DEC,48.0
149,1946,FEB,2.0
149,1946,JAN,262.0
149,1946,JUL,216.0
149,1946,JUN,0.0
149,1946,MAR,34.0
149,1946,MAY,0.0
149,1946,NOV,116.0
149,1946,OCT,42.0
149,1946,SEP,280.0
149,1947,APR,0.0
149,1947,AUG,154.0
149,1947,DEC,115.0
149,1947,FEB,6.0
149,1947,JAN,50.0
149,1947,JUL,114.0
149,1947,JUN,20.0
149,1947,MAR,24.0
149,1947,MAY,8.0
149,1947,NOV,82.0
149,1947,OCT,34.0
149,1947,SEP,132.0
149,1948,APR,0.0
149,1948,AUG,34.0
149,1948,DEC,108.0
149,1948,FEB,190.0
149,1948,JAN,0.0
149,1948,JUL,418.0
149,1948,JUN,12.0
149,1948,MAR,32.0
149,1948,MAY,0.0
149,1948,NOV,0.0
149,1948,OCT,58.0
149,1948,SEP,170.0
149,1949,APR,0.0
149,1949,AUG,200.0
149,1949,DEC,132.0
149,1949,FEB,42.0
149,1949,JAN,189.0
149,1949,JUL,404.0
149,1949,JUN,33.25
149,1949,MAR,20.0
149,1949,MAY,0.0
149,1949,NOV,68.0
149,1949,OCT,40.0
149,1949,SEP,148.0
149,1950,APR,0.0
149,1950,AUG,56.0
149,1950,DEC,115.36363636363636
149,1950,FEB,130.0
149,1950,JAN,36.0
149,1950,JUL,634.0
149,1950,JUN,42.0
149,1950,MAR,0.0
149,1950,MAY,7.555555555555555
149,1950,NOV,62.4
149,1950,OCT,76.36363636363636
149,1950,SEP,200.9090909090909
152,1939,APR,79.0
152,1939,AUG,316.0
152,1939,DEC,59.0
152,1939,FEB,84.91666666666667
152,1939,JAN,102.27272727272727
152,1939,JUL,282.0
152,1939,JUN,38.0
152,1939,MAR,73.0
152,1939,MAY,4.181818181818182
152,1939,NOV,108.0
152,1939,OCT,68.0
152,1939,SEP,148.0
152,1940,APR,26.0
152,1940,AUG,146.0
152,1940,DEC,242.0
152,1940,FEB,222.0
152,1940,JAN,24.0
152,1940,JUL,318.0
152,1940,JUN,242.0
152,1940,MAR,0.0
152,1940,MAY,10.0
152,1940,NOV,108.0
152,1940,OCT,62.0
152,1940,SEP,406.0
152,1941,APR,130.0
152,1941,AUG,210.0
152,1941,DEC,212.0
152,1941,FEB,140.0
152,1941,JAN,146.0
152,1941,JUL,348.0
152,1941,JUN,38.0
152,1941,MAR,106.0
152,1941,MAY,22.0
152,1941,NOV,22.0
152,1941,OCT,72.0
152,1941,SEP,312.0
152,1942,APR,92.0
152,1942,AUG,148.0
152,1942,DEC,16.0
152,1942,FEB,124.0
152,1942,JAN,90.0
152,1942,JUL,136.0
152,1942,JUN,38.0
152,1942,MAR,18.0
152,1942,MAY,4.181818181818182
152,1942,NOV,0.0
152,1942,OCT,104.0
152,1942,SEP,220.0
152,1943,APR,0.0
152,1943,AUG,456.0
152,1943,DEC,86.0
152,1943,FEB,12.0
152,1943,JAN,73.0
152,1943,JUL,340.0
152,1943,JUN,6.0
152,1943,MAR,106.0
152,1943,MAY,0.0
152,1943,NOV,0.0
152,1943,OCT,110.0
152,1943,SEP,134.0
152,1944,APR,152.0
152,1944,AUG,294.0
152,1944,DEC,152.0
152,1944,FEB,154.0
152,1944,JAN,60.0
152,1944,JUL,250.0
152,1944,JUN,10.0
152,1944,MAR,178.0
152,1944,MAY,0.0
152,1944,NOV,262.0
152,1944,OCT,168.0
152,1944,SEP,166.0
152,1945,APR,24.0
152,1945,AUG,570.0
152,1945,DEC,50.0
152,1945,FEB,20.0
152,1945,JAN,80.0
152,1945,JUL,390.0
152,1945,JUN,0.0
152,1945,MAR,64.0
152,1945,MAY,0.0
152,1945,NOV,80.0
152,1945,OCT,150.0
152,1945,SEP,48.0
152,1946,APR,18.0
152,1946,AUG,662.0
152,1946,DEC,40.0
152,1946,FEB,8.0
152,1946,JAN,296.0
152,1946,JUL,322.0
152,1946,JUN,0.0
152,1946,MAR,36.0
152,1946,MAY,0.0
152,1946,NOV,156.0
152,1946,OCT,60.0
152,1946,SEP,322.0
152,1947,APR,0.0
152,1947,AUG,326.0
152,1947,DEC,121.0
152,1947,FEB,6.0
152,1947,JAN,28.0
152,1947,JUL,190.0
152,1947,JUN,22.0
152,1947,MAR,30.0
152,1947,MAY,14.0
152,1947,NOV,102.0
152,1947,OCT,32.0
152,1947,SEP,146.0
152,1948,APR,0.0
152,1948,AUG,86.0
152,1948,DEC,80.0
152,1948,FEB,230.0
152,1948,JAN,0.0
152,1948,JUL,338.0
152,1948,JUN,10.0
152,1948,MAR,32.0
152,1948,MAY,0.0
152,1948,NOV,0.0
152,1948,OCT,110.0
152,1948,SEP,186.0
152,1949,APR,32.0
152,1949,AUG,346.0
152,1949,DEC,110.54545454545455
152,1949,FEB,61.0
152,1949,JAN,252.0
152,1949,JUL,414.0
152,1949,JUN,24.0
152,1949,MAR,36.0
152,1949,MAY,0.0
152,1949,NOV,4.0
152,1949,OCT,82.0
152,1949,SEP,164.0
152,1950,APR,79.0
152,1950,AUG,335.0
152,1950,DEC,110.54545454545455
152,1950,FEB,84.91666666666667
152,1950,JAN,102.27272727272727
152,1950,JUL,285.6923076923077
152,1950,JUN,38.0
152,1950,MAR,73.0
152,1950,MAY,4.181818181818182
152,1950,NOV,80.0
152,1950,OCT,102.0
152,1950,SEP,193.0
152,1951,APR,294.0
152,1951,AUG,460.0
152,1951,DEC,158.0
152,1951,FEB,34.0
152,1951,JAN,102.27272727272727
152,1951,JUL,214.0
152,1951,JUN,0.0
152,1951,MAR,14.0
152,1951,MAY,0.0
152,1951,NOV,118.0
152,1951,OCT,206.0
152,1951,SEP,64.0
152,1952,APR,180.0
152,1952,AUG,335.0
152,1952,DEC,110.54545454545455
152,1952,FEB,8.0
152,1952,JAN,76.0
152,1952,JUL,172.0
152,1952,JUN,66.0
152,1952,MAR,256.0
152,1952,MAY,0.0
152,1952,NOV,80.0
152,1952,OCT,102.0
152,1952,SEP,193.0
155,1939,APR,21.2
155,1939,AUG,270.0
155,1939,DEC,46.0
155,1939,FEB,80.8
155,1939,JAN,74.3
155,1939,JUL,246.0
155,1939,JUN,50.5
155,1939,MAR,47.6
155,1939,MAY,9.11111111111111
155,1939,NOV,20.0
155,1939,OCT,26.0
155,1939,SEP,88.0
155,1940,APR,12.0
155,1940,AUG,340.0
155,1940,DEC,278.0
155,1940,FEB,156.0
155,1940,JAN,5.0
155,1940,JUL,110.0
155,1940,JUN,234.0
155,1940,MAR,0.0
155,1940,MAY,20.0
155,1940,NOV,78.0
155,1940,OCT,58.0
155,1940,SEP,166.0
155,1941,APR,128.0
155,1941,AUG,168.0
155,1941,DEC,186.0
155,1941,FEB,156.0
155,1941,JAN,58.0
155,1941,JUL,296.0
155,1941,JUN,50.5
155,1941,MAR,102.0
155,1941,MAY,28.0
155,1941,NOV,10.0
155,1941,OCT,42.0
155,1941,SEP,228.0
155,1942,APR,72.0
155,1942,AUG,134.0
155,1942,DEC,10.0
155,1942,FEB,110.0
155,1942,JAN,82.0
155,1942,JUL,420.0
155,1942,JUN,50.5
155,1942,MAR,16.0
155,1942,MAY,9.11111111111111
155,1942,NOV,0.0
155,1942,OCT,55.0
155,1942,SEP,58.0
155,1943,APR,0.0
155,1943,AUG,328.0
155,1943,DEC,50.0
155,1943,FEB,4.0
155,1943,JAN,90.0
155,1943,JUL,250.0
155,1943,JUN,20.0
155,1943,MAR,96.0
155,1943,MAY,0.0
155,1943,NOV,0.0
155,1943,OCT,28.0
155,1943,SEP,134.0
155,1944,APR,0.0
155,1944,AUG,222.0
155,1944,DEC,132.0
155,1944,FEB,128.0
155,1944,JAN,72.0
155,1944,JUL,90.0
155,1944,JUN,0.0
155,1944,MAR,94.0
155,1944,MAY,0.0
155,1944,NOV,190.0
155,1944,OCT,100.0
155,1944,SEP,130.0
155,1945,APR,0.0
155,1945,AUG,470.0
155,1945,DEC,66.0
155,1945,FEB,22.0
155,1945,JAN,42.0
155,1945,JUL,274.0
155,1945,JUN,0.0
155,1945,MAR,64.0
155,1945,MAY,0.0
155,1945,NOV,44.4
155,1945,OCT,102.0
155,1945,SEP,36.0
155,1946,APR,0.0
155,1946,AUG,418.0
155,1946,DEC,44.0
155,1946,FEB,4.0
155,1946,JAN,210.0
155,1946,JUL,320.0
155,1946,JUN,0.0
155,1946,MAR,32.0
155,1946,MAY,0.0
155,1946,NOV,96.0
155,1946,OCT,30.0
155,1946,SEP,328.0
155,1947,APR,0.0
155,1947,AUG,118.0
155,1947,DEC,90.0
155,1947,FEB,2.0
155,1947,JAN,28.0
155,1947,JUL,88.0
155,1947,JUN,70.0
155,1947,MAR,20.0
155,1947,MAY,34.0
155,1947,NOV,50.0
155,1947,OCT,42.0
155,1947,SEP,92.0
155,1948,APR,0.0
155,1948,AUG,130.0
155,1948,DEC,80.0
155,1948,FEB,188.0
155,1948,JAN,0.0
155,1948,JUL,408.0
155,1948,JUN,12.0
155,1948,MAR,32.0
155,1948,MAY,0.0
155,1948,NOV,0.0
155,1948,OCT,64.0
155,1948,SEP,74.0
155,1949,APR,0.0
155,1949,AUG,134.0
155,1949,DEC,98.2
155,1949,FEB,38.0
155,1949,JAN,156.0
155,1949,JUL,228.0
155,1949,JUN,68.0
155,1949,MAR,20.0
155,1949,MAY,0.0
155,1949,NOV,0.0
155,1949,OCT,60.0
155,1949,SEP,116.0
155,1950,APR,21.2
155,1950,AUG,248.36363636363637
155,1950,DEC,98.2
155,1950,FEB,80.8
155,1950,JAN,74.3
155,1950,JUL,248.1818181818182
155,1950,JUN,50.5
155,1950,MAR,47.6
155,1950,MAY,9.11111111111111
155,1950,NOV,44.4
155,1950,OCT,55.18181818181818
155,1950,SEP,131.8181818181818
161,1939,APR,22.6
161,1939,AUG,268.0
161,1939,DEC,44.0
161,1939,FEB,82.6
161,1939,JAN,72.4
161,1939,JUL,283.0
161,1939,JUN,44.875
161,1939,MAR,46.5
161,1939,MAY,8.88888888888889
161,1939,NOV,26.0
161,1939,OCT,42.0
161,1939,SEP,154.0
161,1940,APR,12.0
161,1940,AUG,284.0
161,1940,DEC,260.0
161,1940,FEB,190.0
161,1940,JAN,18.0
161,1940,JUL,138.0
161,1940,JUN,244.0
161,1940,MAR,0.0
161,1940,MAY,20.0
161,1940,NOV,84.0
161,1940,OCT,74.0
161,1940,SEP,292.0
161,1941,APR,124.0
161,1941,AUG,260.0
161,1941,DEC,202.0
161,1941,FEB,152.0
161,1941,JAN,68.0
161,1941,JUL,181.0
161,1941,JUN,44.875
161,1941,MAR,112.0
161,1941,MAY,60.0
161,1941,NOV,16.0
161,1941,OCT,34.0
161,1941,SEP,240.0
161,1942,APR,76.0
161,1942,AUG,140.0
161,1942,DEC,12.0
161,1942,FEB,112.0
161,1942,JAN,80.0
161,1942,JUL,340.0
161,1942,JUN,44.875
161,1942,MAR,21.0
161,1942,MAY,8.88888888888889
161,1942,NOV,0.0
161,1942,OCT,40.0
161,1942,SEP,70.0
161,1943,APR,0.0
161,1943,AUG,326.0
