STATION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
PARKE,1979,165.0,50.0,94.0,0.0,94.0,82.0,153.0,462.0,82.0,33.0,33.0,22.0
PAST3,1979,285.0,25.0,46.0,55.0,21.0,89.0,126.0,397.0,0.0,5.0,5.0,38.0
ROAD,1979,230.0,10.0,143.0,0.0,94.0,66.0,39.0,506.0,0.0,6.0,6.0,22.0
ROBIN,1979,269.1,74.0,70.41379310344827,3.4482758620689653,156.0,119.0,353.0,397.7,61.0,15.25,15.25,24.357142857142858
RODEN,1979,350.0,65.0,111.0,0.0,82.0,55.0,62.0,456.0,28.0,22.0,22.0,33.0
RUELA,1979,180.0,35.0,20.0,5.0,82.0,34.0,158.0,270.0,17.0,22.0,22.0,16.0
SW,1979,260.0,115.0,0.0,0.0,0.0,72.0,98.0,407.0,22.0,10.0,10.0,38.0
WHITE,1979,360.0,30.0,98.0,0.0,110.0,77.0,72.0,588.0,44.0,21.0,21.0,38.0
130,1980,61.0,247.0,149.0,22.0,0.0,1.0,284.0,230.0,199.0,11.666666666666666,6.0,27.0
164,1980,49.0,242.0,143.0,11.0,0.0,5.0,93.0,190.0,108.0,28.0,8.2,9.0
205,1980,66.0,242.0,149.0,8.0,0.0,3.0,201.0,259.0,179.0,3.0,6.0,30.0
41,1980,55.0,258.0,116.0,17.0,0.0,1.0,209.0,245.0,133.0,28.0,8.2,30.0
45,1980,71.0,231.0,138.0,22.0,0.0,0.0,209.0,272.0,157.0,18.0,8.2,33.0
AMADO,1980,38.0,275.0,110.0,44.0,0.0,0.0,326.0,142.0,93.0,16.0,8.2,15.0
BOX,1980,72.0,247.0,154.0,17.0,0.0,3.0,281.0,312.0,225.0,9.0,0.0,29.0
DESGR,1980,66.0,396.0,1.0,14.0,0.0,0.0,377.0,248.0,202.0,4.0,0.0,25.0
DESRI,1980,66.0,237.0,132.0,0.0,0.0,0.0,161.0,217.0,169.0,21.0,8.2,31.0
DESST,1980,50.0,275.0,165.0,17.0,0.0,0.0,204.0,106.0,101.0,14.0,15.0,21.0
ERIOP,1980,66.0,253.0,154.0,6.0,0.0,4.0,235.0,249.0,216.0,8.0,2.0,34.0
FAGAN,1980,39.0,275.0,138.0,0.0,0.0,94.0,118.0,320.0,186.0,9.0,6.0,14.0
FLORI,1980,174.0,394.0,201.0,11.0,5.0,30.0,593.0,325.0,439.0,5.0,0.0,28.0
FORES,1980,88.0,314.0,143.0,22.0,0.0,1.0,509.0,270.0,271.0,11.0,8.2,29.0
GRARI,1980,49.0,286.0,132.0,6.0,0.0,0.0,260.0,173.0,64.0,19.0,12.0,9.0
HUERF,1980,49.0,198.0,134.93333333333334,15.206896551724139,0.0,1.0,257.0,186.0,251.0,5.0,11.0,86.0
IBP,1980,77.0,237.0,189.0,15.0,0.0,5.0,383.0,367.0,302.0,7.0,8.2,19.0
LIMST,1980,55.0,264.0,138.0,11.0,0.0,2.0,180.0,198.0,296.0,18.0,26.0,86.0
MCGIB,1980,132.0,371.0,86.0,13.0,2.0,26.0,515.0,420.0,278.0,9.0,8.2,36.0
MUHLE,1980,99.0,253.0,143.0,11.0,0.0,11.0,156.0,214.0,110.0,4.0,21.0,34.0
NE,1980,66.0,302.0,154.0,0.0,0.0,104.0,131.0,318.0,263.0,17.0,0.0,44.0
NW,1980,39.0,258.0,154.0,1.0,0.0,3.0,150.0,246.0,114.0,19.0,10.0,12.0
PA11A,1980,71.0,237.0,132.0,11.0,0.0,1.0,264.0,162.0,110.0,10.0,8.2,19.0
PARKE,1980,99.0,313.0,138.0,11.0,0.0,2.0,314.0,374.0,279.0,11.666666666666666,8.2,30.0
PAST3,1980,50.0,258.0,143.0,11.0,0.0,0.0,272.0,84.0,62.0,6.0,20.0,8.0
ROAD,1980,66.0,301.0,138.0,17.0,0.0,5.0,285.0,194.0,111.0,2.0,20.0,20.0
ROBIN,1980,95.0,322.0,90.0,84.0,0.0,20.0,404.0,368.0,368.0,0.0,0.0,22.0
RODEN,1980,66.0,236.0,143.0,17.0,0.0,4.0,258.0,168.0,171.0,7.0,0.0,27.0
RUELA,1980,71.0,231.0,121.0,11.0,0.0,20.0,244.0,246.0,206.0,11.666666666666666,8.2,10.0
SW,1980,66.0,242.0,116.0,11.0,0.0,0.0,259.0,150.0,82.0,18.0,3.0,22.0
WHITE,1980,66.0,258.0,138.0,15.206896551724139,0.0,5.0,65.0,194.0,111.0,11.666666666666666,6.0,24.0
130,1981,233.0,185.0,165.0,13.0,52.0,162.0,802.0,103.0,177.0,148.0,90.0,0.0
164,1981,93.0,80.0,254.0,6.0,42.0,28.0,382.0,117.0,282.0,13.0,72.0,0.0
205,1981,253.0,181.0,216.0,3.0,45.0,111.0,732.0,35.0,152.0,102.0,73.0,3.1153846153846154
41,1981,212.0,220.0,131.0,39.0,4.0,44.0,554.0,158.0,315.0,2.0,102.0,2.0
45,1981,218.0,177.0,136.0,2.0,83.0,122.0,536.0,47.0,172.0,83.0,76.0,0.0
AMADO,1981,100.0,248.0,105.0,50.0,2.0,11.0,395.0,42.0,191.0,3.0,103.0,2.0
BOX,1981,250.0,168.0,151.0,53.0,15.0,144.0,727.0,53.0,153.0,180.0,92.0,0.0
DESGR,1981,85.0,174.0,142.0,18.0,40.0,61.0,639.0,66.0,128.0,119.0,83.0,3.1153846153846154
DESRI,1981,105.0,68.0,240.0,9.0,42.0,35.0,583.0,137.0,328.0,61.0,60.0,3.0
DESST,1981,164.6,330.0,145.0,17.0,37.241379310344826,44.0,314.0,128.0,143.0,129.0,85.0,3.0
ERIOP,1981,241.0,91.0,228.0,9.0,44.0,79.0,629.0,95.0,146.0,1.0,212.0,3.1153846153846154
FAGAN,1981,103.0,65.0,198.0,23.0,16.0,61.0,433.0,85.0,195.0,29.0,48.0,0.0
FLORI,1981,149.0,74.0,283.0,100.0,47.0,70.03333333333333,520.8333333333334,107.86206896551724,230.8,59.233333333333334,90.53333333333333,3.1153846153846154
FORES,1981,106.0,190.0,174.0,25.0,71.0,124.0,467.0,242.0,195.0,140.0,102.0,2.0
GRARI,1981,245.0,94.0,275.0,52.0,0.0,25.0,524.0,39.0,266.0,0.0,96.0,4.0
HUERF,1981,260.0,108.0,266.0,9.0,53.0,81.0,344.0,103.0,253.0,87.0,68.0,2.0
IBP,1981,116.0,158.0,161.0,20.0,36.0,117.0,660.0,41.0,240.0,103.0,73.0,0.0
LIMST,1981,83.0,80.0,229.0,14.0,34.0,64.0,532.0,73.0,157.0,62.0,64.0,3.1153846153846154
MCGIB,1981,163.0,88.0,329.0,61.0,69.0,42.0,621.0,152.0,215.0,79.0,210.0,0.0
MUHLE,1981,78.0,249.0,233.0,9.0,30.0,63.0,278.0,201.0,96.0,158.0,82.0,1.0
NE,1981,234.0,80.0,274.0,12.0,56.0,51.0,528.0,212.0,297.0,56.0,71.0,0.0
NW,1981,212.0,100.0,311.0,28.2,37.241379310344826,28.0,274.0,136.0,141.0,117.0,71.0,1.0
PA11A,1981,87.0,166.0,115.0,33.0,1.0,69.0,433.0,77.0,282.0,0.0,88.0,56.0
PARKE,1981,99.0,177.0,201.3448275862069,26.0,62.0,160.0,505.0,227.0,241.0,11.0,86.0,2.0
PAST3,1981,78.0,81.0,251.0,22.0,37.0,0.0,446.0,19.0,223.0,4.0,80.0,2.0
ROAD,1981,262.0,131.0,201.3448275862069,30.0,23.0,59.0,468.0,134.0,300.0,0.0,84.0,0.0
ROBIN,1981,124.0,97.0,262.0,33.0,25.0,50.0,694.0,107.86206896551724,478.0,25.0,92.0,0.0
RODEN,1981,212.0,176.0,121.0,12.0,90.0,73.0,518.0,116.0,243.0,19.0,91.0,0.0
RUELA,1981,104.0,77.0,173.0,45.0,36.0,69.0,472.0,49.0,301.0,40.0,68.0,1.0
SW,1981,221.0,194.0,110.0,57.0,19.0,25.0,509.0,50.0,303.0,6.0,87.0,0.0
WHITE,1981,212.0,211.0,161.0,44.0,6.0,99.0,626.0,191.0,311.0,0.0,107.0,0.0
130,1982,130.0,63.0,123.0,0.0,59.0,0.0,471.0,408.0,266.0,0.0,78.0,277.0
164,1982,91.0,41.0,76.0,2.0,6.0,6.0,457.0,260.0,178.0,1.0,127.0,86.0
205,1982,114.0,69.0,94.0,3.0,13.0,19.0,299.0,310.0,222.0,0.0,143.0,152.0
41,1982,113.0,48.0,104.0,2.0,28.0,0.0,318.0,337.0,235.0,1.0,95.0,239.0
45,1982,121.0,63.0,109.0,7.0,36.0,0.0,356.0,332.0,226.0,0.0,80.0,226.0
AMADO,1982,94.0,8.0,47.0,10.0,27.0,14.0,140.0,245.0,186.0,1.0,123.0,109.0
BOX,1982,136.0,67.0,124.0,2.0,45.0,9.0,358.0,337.0,295.0,0.0,75.0,280.0
DESGR,1982,139.0,65.0,118.0,3.0,13.0,2.0,373.0,549.0,268.0,1.0,69.0,301.0
DESRI,1982,96.0,28.0,99.0,3.0,11.0,30.0,482.0,296.0,245.0,0.0,141.0,91.0
DESST,1982,101.0,29.0,75.0,3.0,63.0,4.0,306.0,218.0,270.0,0.0,130.0,92.0
ERIOP,1982,115.0,70.0,102.0,5.0,11.0,18.0,331.0,323.0,268.0,0.0,148.0,147.0
FAGAN,1982,108.0,104.0,72.0,2.0,23.0,8.0,317.0,394.0,274.0,0.0,170.0,88.0
FLORI,1982,98.0,55.53333333333333,100.03333333333333,3.6666666666666665,0.0,27.0,335.0,500.0,333.0,0.0,274.0,535.0
FORES,1982,143.0,65.0,142.0,2.0,14.0,14.0,358.0,469.0,245.0,2.0,80.0,364.0
GRARI,1982,80.0,10.0,56.0,5.0,84.0,4.0,156.0,170.0,213.0,3.0,130.0,149.0
HUERF,1982,106.0,59.0,108.0,4.0,45.0,130.0,529.0,448.0,249.0,0.0,169.0,141.0
IBP,1982,122.0,48.0,142.0,3.0,46.0,0.0,255.0,286.0,286.0,0.0,68.0,277.0
LIMST,1982,102.0,45.0,92.0,3.0,35.0,150.0,453.0,310.0,234.0,0.0,172.0,104.0
MCGIB,1982,216.0,123.0,154.0,13.0,66.0,22.0,388.0,397.0,245.0,0.0,123.0,413.0
MUHLE,1982,64.0,20.0,94.0,2.0,13.0,7.0,332.0,258.0,229.0,0.0,147.0,128.0
NE,1982,125.0,96.0,109.0,2.0,40.0,93.0,452.0,310.0,215.0,1.0,185.0,108.0
NW,1982,102.0,66.0,83.0,4.0,53.0,32.0,362.0,241.0,190.0,0.0,125.0,98.0
PA11A,1982,115.0,57.0,94.0,4.0,26.0,0.0,272.0,346.0,235.0,0.0,66.0,260.0
PARKE,1982,161.0,73.0,141.0,5.0,57.0,14.0,315.0,365.0,282.0,0.0,74.0,347.0
PAST3,1982,116.0,11.0,53.0,4.0,20.0,13.0,167.0,204.0,283.0,1.0,111.0,144.0
ROAD,1982,124.0,69.0,103.0,6.0,38.0,2.0,149.0,389.0,234.0,1.0,84.0,265.0
ROBIN,1982,176.0,78.0,127.0,0.0,58.0,27.0,276.0,339.0,267.0,0.0,196.0,263.0
RODEN,1982,124.0,64.0,89.0,2.0,81.0,8.0,300.0,415.0,223.0,0.0,80.0,235.0
RUELA,1982,139.0,69.0,83.0,3.0,24.0,29.0,362.0,285.0,195.0,0.0,152.0,137.0
SW,1982,108.0,23.0,74.0,2.0,54.0,4.0,246.0,299.0,220.0,3.0,74.0,149.0
WHITE,1982,160.0,35.0,114.0,4.0,24.0,0.0,377.0,380.0,338.0,0.0,88.0,243.0
164,1983,233.0,64.0,148.0,24.0,34.0,0.0,319.0,477.0,352.0,436.0,165.0,40.0
41,1983,244.0,126.0,191.0,22.0,64.0,0.0,255.0,476.0,496.0,443.0,113.0,61.0
45,1983,289.0,131.0,193.0,58.0,20.0,0.0,214.0,392.0,527.0,394.0,160.0,54.0
AMADO,1983,205.0,87.0,124.0,3.0,11.0,0.0,147.0,271.0,643.0,447.0,98.0,53.0
BOX,1983,283.0,144.0,223.0,93.0,21.0,0.0,249.0,369.0,578.0,469.0,151.0,59.0
DESGR,1983,239.0,68.0,274.0,63.0,13.0,0.0,267.0,508.0,548.0,365.0,151.0,47.0
DESRI,1983,216.0,68.0,145.0,33.0,36.0,0.0,317.0,433.0,388.0,585.0,149.0,41.0
DESST,1983,128.0,217.0,163.0,13.0,52.0,0.0,217.0,409.0,395.0,427.0,162.0,51.0
ERIOP,1983,299.0,130.0,203.0,51.0,34.0,0.0,285.0,269.0,518.0,458.0,172.0,58.0
FLORI,1983,339.0,291.0,421.0,115.0,35.0,0.0,325.0,747.0,831.0,507.0,261.0,84.0
FORES,1983,247.0,169.0,271.0,82.0,14.0,5.0,246.0,537.0,780.0,454.0,184.0,61.0
GRARI,1983,235.0,124.0,129.0,12.0,4.0,0.0,188.0,443.0,689.0,350.0,142.0,70.0
HUERF,1983,254.0,116.0,223.0,47.0,30.0,0.0,416.0,587.0,742.0,285.0,160.0,67.0
IBP,1983,262.0,132.0,195.0,81.0,21.0,6.0,217.0,366.0,677.0,270.0,213.0,32.0
LIMST,1983,211.0,90.0,188.0,40.0,12.0,1.0,327.0,440.0,383.0,565.0,146.0,42.0
MCGIB,1983,275.0,202.0,347.0,102.0,29.0,0.0,324.0,460.0,919.0,501.0,230.0,76.0
MUHLE,1983,295.0,125.0,190.0,30.0,28.0,0.0,337.0,364.0,454.0,604.0,171.0,62.0
NE,1983,234.0,95.0,221.0,34.0,31.0,0.0,320.0,654.0,462.0,539.0,194.0,41.0
NW,1983,236.0,63.0,143.0,6.0,42.0,0.0,167.0,382.0,441.0,585.0,169.0,41.0
PARKE,1983,311.0,180.0,291.0,90.0,45.0,1.0,218.0,386.0,870.0,366.0,191.0,62.0
PAST3,1983,203.0,79.0,124.0,7.0,53.0,0.0,164.0,369.0,421.0,416.0,140.0,63.0
ROAD,1983,249.0,124.0,191.0,50.0,24.0,0.0,276.0,595.0,471.0,372.0,138.0,48.0
ROBIN,1983,271.0,206.0,207.0,123.0,25.0,0.0,220.0,424.0,662.0,515.0,200.0,22.0
RODEN,1983,322.0,123.0,196.0,47.0,19.0,0.0,284.0,493.0,423.0,469.0,139.0,54.0
RUELA,1983,252.0,140.0,188.0,74.0,15.0,0.0,298.0,389.0,563.0,263.0,138.0,67.0
SW,1983,248.0,100.0,141.0,9.0,39.0,0.0,246.0,535.0,440.0,614.0,121.0,60.0
WHITE,1983,212.0,126.0,259.0,34.0,62.0,0.0,263.0,593.0,629.0,549.0,154.0,49.0
164,1984,135.0,0.0,0.0,51.0,2.0,32.0,377.0,365.0,250.0,70.0,45.0,284.0
41,1984,175.0,0.0,0.0,64.0,113.0,139.0,872.0,822.0,432.0,121.0,67.0,433.0
45,1984,140.0,0.0,0.0,83.0,34.0,145.0,659.0,675.0,332.0,135.0,61.0,399.0
AMADO,1984,169.0,0.0,0.0,57.0,48.0,50.0,504.0,603.0,410.0,90.0,47.0,388.0
BOX,1984,157.0,0.0,0.0,102.0,23.0,155.0,858.0,732.0,362.0,148.0,62.0,417.0
DESGR,1984,129.0,0.0,0.0,100.0,33.0,206.0,751.0,447.0,429.0,127.0,51.0,420.0
DESRI,1984,112.0,0.0,0.0,68.0,3.0,38.0,464.0,322.0,235.0,83.0,31.0,286.0
DESST,1984,152.0,0.0,0.0,67.0,33.0,65.0,414.0,329.0,309.0,114.0,53.0,330.0
ERIOP,1984,142.0,0.0,0.0,97.0,16.0,105.0,540.0,672.0,293.0,133.0,53.0,356.0
FLORI,1984,251.0,0.0,0.0,172.0,36.0,196.0,745.0,680.0,395.0,163.0,83.0,729.0
FORES,1984,152.0,0.0,0.0,108.0,82.0,159.0,736.0,539.0,394.0,110.0,50.0,498.0
GRARI,1984,175.0,0.0,0.0,64.0,37.0,59.0,453.0,348.0,502.0,102.0,83.0,412.0
HUERF,1984,136.0,0.0,0.0,96.0,10.0,174.0,425.0,480.0,298.0,144.0,65.0,324.0
IBP,1984,136.0,0.0,0.0,91.0,13.0,106.0,682.0,520.0,380.0,116.0,57.0,392.0
LIMST,1984,116.0,0.0,0.0,87.0,10.0,215.0,332.0,413.0,287.0,95.0,59.0,266.0
MCGIB,1984,270.0,0.0,0.0,144.0,39.0,279.0,622.0,551.0,408.0,157.0,70.0,606.0
MUHLE,1984,147.0,0.0,0.0,84.0,9.0,82.0,523.0,564.0,321.0,130.0,49.0,361.0
NE,1984,166.0,0.0,0.0,76.0,4.0,228.0,513.0,406.0,295.0,90.0,46.0,306.0
NW,1984,108.0,0.0,0.0,35.0,4.0,39.0,277.0,366.0,268.0,87.0,43.0,303.0
PARKE,1984,195.0,0.0,0.0,114.0,39.0,182.0,589.0,478.0,435.0,140.0,53.0,463.0
PAST3,1984,144.0,0.0,0.0,46.0,16.0,59.0,396.0,286.0,342.0,94.0,51.0,310.0
ROAD,1984,131.0,0.0,0.0,79.0,97.0,114.0,671.0,564.0,369.0,131.0,60.0,430.0
ROBIN,1984,255.0,0.0,0.0,139.0,0.0,175.0,514.0,544.0,331.0,144.0,93.0,447.0
RODEN,1984,148.0,0.0,0.0,74.0,63.0,117.0,576.0,487.0,343.0,127.0,62.0,432.0
RUELA,1984,142.0,0.0,0.0,102.0,2.0,168.0,405.0,457.0,292.0,135.0,69.0,331.0
SW,1984,175.0,0.0,0.0,48.0,69.0,76.0,611.0,500.0,351.0,131.0,45.0,403.0
WHITE,1984,138.0,0.0,0.0,96.0,100.0,190.0,808.0,610.0,426.0,128.0,65.0,496.0
164,1985,164.0,136.0,9.0,43.0,1.0,36.0,210.0,182.0,228.0,157.0,124.0,21.0
41,1985,224.0,168.0,32.0,56.0,0.0,2.0,325.0,234.0,235.0,195.0,131.0,28.0
45,1985,237.0,138.0,45.0,49.0,4.0,24.0,338.0,257.0,168.0,244.0,127.0,27.0
AMADO,1985,168.0,170.0,0.0,46.0,0.0,0.0,219.0,259.0,151.0,133.0,94.0,19.0
BOX,1985,270.0,135.0,33.0,71.0,10.0,41.0,377.0,250.0,201.0,301.0,120.0,15.0
DESGR,1985,261.0,260.0,35.0,59.0,3.0,20.0,488.0,376.0,184.0,281.0,110.0,22.0
DESRI,1985,192.0,132.0,17.0,46.0,0.0,30.0,289.0,316.0,142.0,204.0,109.0,17.0
DESST,1985,211.0,161.0,12.0,51.0,0.0,18.0,180.0,163.0,270.0,148.0,136.0,25.0
ERIOP,1985,232.0,139.0,47.0,50.0,4.0,13.0,314.0,317.0,158.0,268.0,135.0,28.0
FLORI,1985,384.0,175.0,41.0,150.0,1.0,8.0,811.0,261.0,308.0,457.0,196.0,50.0
FORES,1985,301.0,139.0,29.0,95.0,7.0,10.0,628.0,234.0,197.0,395.0,130.0,28.0
GRARI,1985,182.0,160.0,12.0,36.0,0.0,3.0,212.0,309.0,219.0,180.0,106.0,26.0
HUERF,1985,254.0,134.0,50.0,53.0,0.0,32.0,404.0,336.0,201.0,258.0,132.0,23.0
IBP,1985,263.0,109.0,36.0,80.0,6.0,27.0,393.0,102.0,182.0,299.0,93.0,25.0
LIMST,1985,207.0,135.0,47.0,41.0,0.0,32.0,364.0,243.0,147.0,221.0,120.0,22.0
MCGIB,1985,292.0,126.0,55.0,139.0,0.0,20.0,488.0,230.0,253.0,381.0,123.0,43.0
MUHLE,1985,238.0,150.0,29.0,51.0,0.0,18.0,256.0,213.0,177.0,215.0,144.0,27.0
NE,1985,226.0,200.0,18.0,57.0,2.0,112.0,325.0,183.0,217.0,227.0,114.0,30.0
NW,1985,189.0,149.0,5.0,30.0,0.0,24.0,155.0,116.0,239.0,139.0,147.0,21.0
PARKE,1985,307.0,130.0,38.0,98.0,6.0,29.0,480.0,178.0,242.0,379.0,108.0,23.0
PAST3,1985,173.0,138.0,3.0,43.0,0.0,2.0,146.0,140.0,223.0,162.0,116.0,23.0
ROAD,1985,238.0,151.0,35.0,61.0,0.0,4.0,360.0,301.0,235.0,223.0,134.0,26.0
ROBIN,1985,277.0,149.0,8.0,161.0,0.0,42.0,380.0,263.0,225.0,245.42307692307693,124.3076923076923,30.0
RODEN,1985,236.0,155.0,37.0,52.0,8.0,19.0,332.0,173.0,187.0,246.0,127.0,33.0
RUELA,1985,224.0,107.0,29.0,82.0,12.0,4.0,358.0,158.0,158.0,251.0,98.0,23.0
SW,1985,206.0,169.0,18.0,45.0,0.0,13.0,258.0,195.0,182.0,176.0,118.0,26.0
WHITE,1985,243.0,144.0,40.0,67.0,0.0,0.0,432.0,342.0,240.0,241.0,140.0,25.0
164,1986,0.0,188.0,65.0,46.0,39.0,46.0,144.0,217.0,145.0,39.0,22.0,164.0
41,1986,0.0,212.0,97.0,0.0,42.0,179.0,227.0,303.0,98.0,40.0,33.0,239.0
45,1986,0.0,188.0,77.0,0.0,55.0,97.0,180.0,403.0,68.0,52.0,30.0,182.0
AMADO,1986,5.0,188.0,60.0,14.807692307692308,23.0,99.0,224.0,438.0,88.0,26.0,57.0,185.0
BOX,1986,11.0,207.0,68.0,1.0,58.0,89.0,205.0,554.0,32.0,67.0,25.0,172.0
DESGR,1986,0.0,192.0,81.0,0.0,37.0,101.0,242.0,454.0,44.0,74.0,20.0,183.0
DESRI,1986,2.0,263.0,76.0,64.0,33.0,65.0,77.0,337.0,138.0,69.0,7.0,179.0
DESST,1986,0.0,202.0,92.0,16.0,51.0,61.0,130.0,248.0,110.0,45.0,38.0,185.0
ERIOP,1986,0.0,219.0,77.0,75.0,55.0,85.0,171.0,540.0,64.0,81.0,21.0,195.0
FLORI,1986,77.0,238.0,161.0,0.0,151.0,85.0,365.0,522.0,98.0,78.0,67.0,221.0
FORES,1986,2.0,220.0,89.0,0.0,42.0,72.0,232.0,440.0,58.0,51.0,9.0,179.0
GRARI,1986,0.0,188.0,90.0,2.0,13.0,13.0,151.0,327.0,53.0,19.0,39.0,131.0
HUERF,1986,2.0,271.0,100.0,31.0,49.0,62.0,163.0,596.0,59.0,133.0,26.0,238.0
IBP,1986,0.0,187.0,66.0,0.0,60.0,48.0,228.0,488.0,61.0,57.0,23.0,161.0
LIMST,1986,0.0,257.0,76.0,10.0,29.0,63.0,175.0,455.0,102.0,96.0,23.0,237.0
MCGIB,1986,62.0,183.0,125.0,3.0,81.0,64.0,313.0,535.0,78.0,153.0,47.0,233.0
MUHLE,1986,0.0,213.0,91.0,7.0,40.0,80.0,142.0,423.0,124.0,56.0,50.0,206.0
NE,1986,5.0,261.0,99.0,20.0,49.0,60.0,97.0,384.0,130.0,66.0,8.0,211.0
NW,1986,0.0,167.0,65.0,8.0,56.0,25.0,135.0,173.0,106.0,38.0,44.0,135.0
PARKE,1986,0.0,208.0,119.0,0.0,64.0,35.0,263.0,519.0,67.0,127.0,19.0,191.0
PAST3,1986,0.0,138.0,59.0,3.0,21.0,29.0,114.0,257.0,64.0,25.0,57.0,157.0
ROAD,1986,0.0,213.0,94.0,4.0,25.0,152.0,266.0,305.0,80.0,73.0,43.0,211.0
ROBIN,1986,74.0,234.0,72.0,58.0,64.0,53.0,325.0,618.0,50.0,57.0,45.0,210.0
RODEN,1986,0.0,227.0,88.0,0.0,22.0,133.0,187.0,317.0,85.0,46.0,29.0,200.0
RUELA,1986,0.0,219.0,50.0,29.0,42.0,46.0,248.0,706.0,62.0,15.0,34.0,167.0
SW,1986,2.0,182.0,73.0,8.0,15.0,52.0,130.0,179.0,130.0,15.0,34.0,192.0
WHITE,1986,0.0,210.0,95.0,0.0,54.0,113.0,230.0,446.0,45.0,70.0,45.0,204.0
164,1987,49.0,150.0,13.0,96.0,109.0,0.0,19.0,270.0,81.0,30.0,49.0,210.0
41,1987,54.0,199.0,18.0,132.0,76.0,6.0,100.0,283.0,150.0,80.0,94.0,264.0
45,1987,67.0,213.0,23.0,119.0,103.0,6.0,109.0,465.0,152.0,57.0,62.0,248.0
AMADO,1987,34.0,159.0,36.0,135.0,94.0,2.0,95.0,278.0,116.0,69.0,60.0,234.0
BOX,1987,71.0,199.0,45.0,120.0,155.0,25.0,243.0,545.0,201.0,92.0,65.0,279.0
DESGR,1987,70.0,233.0,37.0,120.0,166.0,0.0,162.0,316.0,165.0,65.0,70.0,305.0
DESRI,1987,90.0,157.0,30.0,98.0,81.0,0.0,36.0,286.0,87.0,48.0,50.0,214.0
DESST,1987,45.0,176.0,14.0,144.0,114.0,0.0,47.0,274.0,114.0,67.0,63.0,238.0
ERIOP,1987,76.0,221.0,47.0,141.0,122.0,25.0,97.0,603.0,187.0,90.0,86.0,245.0
FLORI,1987,156.0,268.0,47.0,179.0,140.0,4.0,429.0,539.0,207.0,79.0,83.0,338.0
FORES,1987,65.0,234.0,23.0,131.0,124.0,0.0,144.0,454.0,172.0,80.0,69.0,299.0
GRARI,1987,32.0,160.0,17.0,113.0,81.0,0.0,47.0,230.0,140.0,45.0,75.0,208.0
HUERF,1987,76.0,197.0,36.0,163.0,118.0,37.0,102.0,521.0,164.0,56.0,50.0,267.0
IBP,1987,56.0,167.0,41.0,107.0,186.0,0.0,216.0,509.0,158.0,60.0,81.0,260.0
LIMST,1987,58.0,189.0,40.0,129.0,87.0,24.0,94.0,345.0,95.0,23.0,50.0,277.0
MCGIB,1987,120.0,222.0,41.0,135.0,209.0,0.0,312.0,652.0,177.0,51.0,105.0,468.0
MUHLE,1987,63.0,170.0,41.0,118.0,106.0,0.0,101.0,520.0,142.0,97.0,62.0,239.0
NE,1987,83.0,152.0,35.0,109.0,74.0,19.0,37.0,343.0,88.0,30.0,44.0,234.0
NW,1987,39.0,161.0,17.0,142.0,97.0,0.0,40.0,265.0,96.0,60.0,72.0,204.0
PARKE,1987,67.0,204.0,28.0,113.0,190.0,4.0,272.0,607.0,146.0,47.0,96.0,309.0
PAST3,1987,29.0,161.0,21.0,125.0,93.0,0.0,56.0,191.0,105.0,70.0,84.0,218.0
ROAD,1987,62.0,174.0,30.0,109.0,130.0,0.0,109.0,358.0,127.0,77.0,100.0,311.0
ROBIN,1987,75.0,209.0,10.0,125.73076923076923,163.0,0.0,202.0,745.0,170.0,58.0,100.0,306.0
RODEN,1987,58.0,166.0,35.0,107.0,112.0,3.0,102.0,394.0,121.0,60.0,58.0,254.0
RUELA,1987,47.0,172.0,50.0,138.0,127.0,43.0,134.0,557.0,141.0,80.0,91.0,221.0
SW,1987,36.0,160.0,17.0,142.0,79.0,0.0,92.0,281.0,130.0,50.0,36.0,217.0
WHITE,1987,55.0,240.0,19.0,104.0,122.0,5.0,93.0,392.0,95.0,60.0,55.0,282.0
164,1988,71.0,50.0,9.0,109.0,0.0,11.0,361.0,161.0,39.0,191.0,36.0,34.0
41,1988,127.0,47.0,28.0,177.0,0.0,54.0,541.0,394.0,2.0,392.0,24.0,47.0
45,1988,101.0,50.0,28.0,150.0,0.0,62.0,722.0,350.0,0.0,388.0,44.0,42.0
AMADO,1988,74.0,57.0,21.0,146.0,0.0,48.0,533.0,375.0,17.0,256.0,14.0,22.0
BOX,1988,123.0,36.0,18.0,153.0,0.0,76.0,834.0,299.0,0.0,380.0,47.0,52.0
DESGR,1988,116.0,50.0,36.0,157.0,0.0,39.0,753.0,471.0,11.0,402.0,36.0,56.0
DESRI,1988,73.0,53.0,12.0,102.0,0.0,18.0,389.0,169.0,30.0,253.0,51.0,31.0
DESST,1988,75.0,63.0,12.0,147.0,0.0,51.0,386.0,281.0,24.0,212.0,33.0,31.0
ERIOP,1988,88.0,47.0,20.0,130.0,0.0,6.0,831.0,278.0,0.0,332.0,78.0,43.0
FLORI,1988,219.0,118.0,49.0,287.0,0.0,35.0,754.0,802.0,30.0,545.0,79.0,74.0
FORES,1988,152.0,75.0,54.0,194.0,0.0,35.0,671.0,550.0,7.0,452.0,46.0,52.0
GRARI,1988,46.0,54.0,17.0,124.0,0.0,43.0,395.0,299.0,6.0,202.0,15.0,20.0
HUERF,1988,85.0,38.0,22.0,117.0,0.0,30.0,730.0,356.0,2.0,334.0,83.0,49.0
